Stamp,Tweet,Label
1.49374E+18,Organizations meant to help Ukraine resist occupation by Russia are raising significant amounts of #bitcoin donations. \n\nhttps://t.co/1SOFhZuXFN,
1.49374E+18,#Ukraine https://t.co/a4bd6CI2kt,
1.49374E+18,@mccaffreyr3 It’s the “Russian” crisis not “Ukraine”.,
1.49374E+18,"I wonder what the chances are that mappa actually changes the ending to attack on titan. I haven’t read the manga, but I’ve heard it’s not the best ending. Right now AOT is probably one of the greatest productions in history and I would hate to see that taken away by a rough end.",
1.49374E+18,"The United States has urged its citizens to immediately leave Belarus, citing a buildup of Russian troops along the border with neighboring Ukraine \nhttps://t.co/vUeOoNEaYE",
1.49374E+18,Atención. Suena a casus belli fabricado por Putin para invadir Ucrania 👇🏻 https://t.co/2fW1fL3dXq,
1.49374E+18,"Large convoy of Tanks outside of Belgorod, Russia – just miles from the Ukrainian border. https://t.co/2HK8Qvqbsf",
1.49374E+18,"Many Western news outlets think that Russia has withdrawn forces from the border with Ukraine today. No, it has not. There is no footage of Russian forces or equipment leaving the border area. Instead more are arriving. Stop spreading Russian lies.",
1.49374E+18,SCHOLZ: “In Yugoslavia [NATO bombing war of 1999] there was a threat of genocide”. PUTIN: “what is happening in Donbass today is genocide”. https://t.co/XzJBBU9h2A      -- Minute 20:23. https://t.co/8bVNkGyAAe,
1.49374E+18,Oh S!@# looks like they are under a cyber attack,
1.49374E+18,"Funny, just spoke to someone who has friends in the Ukraine. Apparently, they are not worried about Russia, not since 2014. Weird right?",
1.49374E+18,@nasciesquerda Na Russia o buraco é mais embaixo!,
1.49374E+18,Le #Président russe et le #chancelier allemand s'accordent sur la nécessité d'éviter la #guerre malgré les tensions en #Ukraine - Jmenzor @JmenzorA  https://t.co/LyONGQ9Mnb,
1.49374E+18,"“Ukraine is leaning towards Europe. It is a process of Europeanization, and that is what Putin is afraid of,” says former Finnish PM @alexstubb, “because he doesn't like the liberal international order portrayed in the European Union or by Europe.” https://t.co/5oMMaSOoq6",
1.49374E+18,"Whether or not Mr Putin chooses to invade Ukraine, it's time to clamp down on Russian money laundering in London. That must extend beyond Putin's circle to the ""fellow-travelling"" oligarchs/former KGB-ites (&amp; their children) who are the beneficiaries of his regime. #cleanmoney",
1.49374E+18,"@docrussjackson But its not about Putin, is it?\n\n Its about US hegemony and the fact that Russia, China and others refuse to bow the knee to the US and let in Western oligarchs to raid their resources",
1.49374E+18,"@n_flooy @yascaoimhin @KatyMontgomerie @LBC @TomSwarbrick1 It is an attack when the whole thing is nonsense, read the replies, this kid has been 6 for 5 years!",
1.49374E+18,"Glad to welcome my Italian counterpart @luigidimaio in Kyiv. We started his important visit with visiting National Museum of the Holodomor Genocide. Ukraine works to ensure that Stalin’s genocide against Ukrainians receives a wide international recognition, including in Italy. https://t.co/IDP0gegeqG",
1.49374E+18,@primal_species @AnonArmitage Ddos Russian hackers back for Ukraine. Spread it https://t.co/qatV5koeo4,
1.49374E+18,"@JustinTrudeau @vonderleyen Based on what the Ukrainian government and Putin have said they are not at war but we are sending millions in aid, why?",
1.49374E+18,@fruitsalav @makeupagiplayer Dps or physical dps? Because it depends whether you want more electro damage or physical. I built her with 2 pc gladiator and 2pc shiminawa because she’s kinda lacking in attack with a phys goblet. You can trade that for an electro tho,
1.49374E+18,@nickyforvictory Including a young Vladimir #Putin &amp; a young #PrinceAndrew I understand,
1.49374E+18,@DodgersSimp @Judson4Congress Your bitch boy is about to let russian invade a country for no reason. Plus he pussied out on Afghanistan  love how you claim to see a racist when u see one but you must not own a mirror,
1.49374E+18,@MotherCabriniNY @DoombergT Why’s that westerners unable to grasp that it’s not $ that confers power in other parts of the world? The world isn’t a tom&amp;jerry cartoon. He doesn’t need billions if he has all levers of influence in Russia. Grow up people. Go spend a few months there (you may actually like it),
1.49374E+18,It would be a lot easier to believe the rhetoric about the US military “helping” Ukraine if someone had removed my head at birth and put it in a bowling ball bag where I’d never have to have witnessed the actual outcomes of every US intervention in my lifetime.,
1.49374E+18,"@theREALMEpstein @NATO @UnderSecStateP @EmmanuelMacron @POTUS @jakejsullivan @BulletinAtomic @ABlinken @IsraeliPM @yadvashem @KremlinRussia_E @smithsonian @ChelseaClinton @Chabad @Lagarde Yea.. unlike in Russia, we have regular elections and change of government",
1.49373E+18,The anti China anti Russia anti communism anti socialism anti contraception anti abortion anti LGBT mafia destroy nature &amp; fuel climate change &amp; call it free world freedom of expression &amp; freedom of speech &amp; keep Assange  who exposed American war crimes locked up like a criminal https://t.co/YlT0ppIW23,
1.49373E+18,@bennyjohnson That’s a full blown anxiety attack.,
1.49373E+18,"Just waiting for ""experts/think tanks"" in the Daily Mail, Express, Torygraph, Sun, Scotsman and Herald to say that ""An Indy Scotland would be the POOREST country in the World and would IMMEDIATELY be invaded by Russia AND Aliens!!!""\nWait for it.............😂😂😂😂😂😂",
1.49373E+18,It’s almost like @POTUS will be sad if they don’t invade https://t.co/4nSjggNByJ,
1.49373E+18,"Russia menyerang Ukraine HARI INI, 16 Februari!\n\nItu kata Presiden Biden yg sudah lama mengharap2 Russia menyerang. Hari ini Biden sudah siap2 di depan TV untuk menonton invasi Russia ke Ukraina.. 😱😱 https://t.co/9y36mAbqtH",
1.49373E+18,Surprise! It’s one big load of 💩 https://t.co/waAah1BLz5,
1.49373E+18,"People are slamming @melindaharing for this prediction but not sure why. It's also what I would expect Putin to do. On what day? Hard to tell, but experts aren't psychics. Also possible that Putin will back off, but this is good list of what an attack would probably look like. https://t.co/ATQoC8OoBm",
1.49373E+18,"As Prince Andrew settles his Epstein abuse case,worth remembering that Epstein &amp; Maxwell stood at the epicentre of a elite Kompromat blackmail ring that reaches back to Moscow, MI6 were concerned over material held by US man who moved to Russia after 2009.\nhttps://t.co/8L9LHjo3hO",
1.49373E+18,Progressives See Ukraine Debate As Chance To Revamp U.S. Foreign Policy | HuffPost Latest News https://t.co/Cwyl18jpmf,
1.49373E+18,"Apoio da China à Rússia é 'alarmante', diz Pentágono - Brasil 247 https://t.co/Czgmy2GbyT",
1.49373E+18,Lots of activity tonight #Ukraine https://t.co/ZXUsEDL8f7,
1.49373E+18,Anything to start yet another war. #Ukraine https://t.co/MteuXUgfAx,
1.49373E+18,"BREAKING: Website of Security Service of Ukraine, the main government security agency, is down. https://t.co/W29yMcpAIJ",
1.49373E+18,"""If Russia attacks Ukraine, it would be a war of choice ... if Russia proceeds, we will rally the world to oppose its aggression"" -- Biden https://t.co/HcSb7XTjZU",
1.49373E+18,@nj_vet @RobertLusetich @BeschlossDC Putin suffers from Trump nostalgia... RU-US plans TFG &amp; Putin made together!!! JOINT US-RU cyber security force!! Expanded LE agreement that let Russia extradite US citizens while US LE could only watch Russians being interrogated in Russia!!!\n\nPUTIN CRAPPED ON US DURING TRUMP.,
1.49373E+18,"@leonidragozin Just think, there would be no need for a live stream if Putin pulled his forces back.",
1.49373E+18,"I, for one, am glad that the President spent a long time on the phone with Putin. Diplomacy still matters. It still works. We all should hope it does because no one wants a war.",
1.49373E+18,"NATO invited Ukraine to join the military alliance in 2008 and still in 2022, they have not met NATO's criteria. A unanimous approval of all 30 members is required for entrance.",
1.49373E+18,Fuck eteri!!! I am tired of Russia &amp; they should not let that 15 yr old skate 😐,
1.49373E+18,@SenatorFischer @SenatorRisch Putin Puppet Trump hypocrite\nZero credibility\n#January6thInsurrection supporter,
1.49373E+18,The whole Russia/Ukraine situation is to deflect from the fact that a Western Leader of a supposed democratic country has declared Martial law on his own people.\n\nThat's it. https://t.co/FNNeRRF4n1,
1.49373E+18,Russian colonialism is at the root of Putin's aggression against Ukraine. @MaximEristavi and @Sasha_Etkind help me breakdown why in this week's episode of Black Diplomats podcast. Give it a listen and tell me what you think. https://t.co/7gKsugj8Qq,
1.49373E+18,"Opinion | In their excesses, Putin and Xi might be unwittingly saving the West https://t.co/3UmB29H6HL",
1.49373E+18,"Biden to Putin: Ukraine invasion means 'needless death and destruction'\n\nFebruary 16, 2022 7:24 AMIn a nationally televised speech, he says war remains very much a possibility.\n\nhttps://t.co/SxjS6YFCyQ https://t.co/stINmDVsuF",
1.49373E+18,"We can’t ignore, can’t forget or neglect- dark deeds happening in #Russia in the ‘shadow’ of recent events and threatening aggression. Today yet another trial begins against @navalny.  Alexey  has been illegally imprisoned for 393 days. #FreeNavalny! https://t.co/GGiprJBEyE",
1.49373E+18,"@WashoutGuy @TommyAltman Putin in Russia ,made order with them. Lol \nThey are needed by Putin's regime in Germany, Canada, USA, France and Great B....",
1.49373E+18,Nein zum Krieg. \n\nFür den Abzug aller russischen Truppen von den Grenzen der #Ukraine!\nFür das Ende auch der Cyberangriffe auf die Ukraine!\n\nWir treffen uns in Berlin zum Europäischen Tag der Solidarität mit der Ukraine 🇺🇦 \n\nSonnabend 19.2.\n15.00 Berlin \nPariser Platz https://t.co/Uy7fEv1jSS,
1.49373E+18,The Russian economy fitted into Western Europe.\n\nRussia’s GDP is roughly equivalent to 🇳🇱🇧🇪🇱🇺 combined. https://t.co/68wnypq9ca https://t.co/QvXCamHjuI,
1.49373E+18,@The_Real_Fly BREAKING CBS NEWS* starts war with Russia,
1.49373E+18,"@Rconstantino Se o Putin é apoiador do Maduro, alinhado com a China contra os EUA, o que Bolsonaro vai fazer na Rússia?\nVirou comunista?!",
1.49373E+18,@JudiciaryGOP Why would that be? Didn't you read @SenRubioPress's intel committee report? It's all right there. \n\nhttps://t.co/i9uZ5nHUDO,
1.49373E+18,"JFTR, [Belgorod] is large city in Russia, which is maybe the the closest to Ukraine border and just 70 km away from Kharkiv (one of largest city in Ukraine). https://t.co/PluDtUQ2vD https://t.co/VFt8xPRKxA",
1.49373E+18,"Hi @guardiannews does the Bosnian War from 1992-1995 which saw over 100,000 people die not count?\n\nI still remember the heartbreaking footage coming out of there even if you choose to ignore it\n\nhttps://t.co/qS8UEnmFSX",
1.49373E+18,Do Russia really mean it tho? https://t.co/zOcY0VKRcZ,
1.49373E+18,"@joerogan Fuck that shit, watch this before I croak from a heart attack or something. https://t.co/9pzak3IuDF",
1.49373E+18,@Izukuuu_shonen The three on the top gonna give me a heart attack,
1.49373E+18,"Humilhou!\nBolsonaro diz que não se vacinou, aglomerou durante a pandemia e não quis fazer lockdown no Brasil, mas, além de usar máscara e fazer cinco teste de Covid19, Putin mandou ele ficar confinado lá na Rússia.🤭😆",
1.49373E+18,"@POTUS @JoeBiden I’m sure that Mr.Putin will appreciate all the weaponry, ammunitions and vehicles when you retreat , as you did in Afghanistan - and Vietnam",
1.49373E+18,Our Amb. Bill Taylor will join @IgnatiusPost on @PostLive this Thursday to discuss the crisis in Ukraine. Register here: https://t.co/827mKx5tme,
1.49373E+18,The #IOC is Russia's bitch!,
1.49373E+18,..Thirteen Days #Ukraine..\n\n..hear the words...\n\nhttps://t.co/MJxc0dXCn7,
1.49373E+18,@CoopersMaw Putin is barking mad,
1.49373E+18,Le Canada condamne fermement l'appel de la Douma russe au Président Poutine afin qu'il reconnaisse les régions de Donetsk &amp; de Louhansk en Ukraine comme indépendantes. Ce serait une violation claire des accords de Minsk &amp; une menace pour la sécurité &amp; la stabilité de la région.,
1.49373E+18,Analytics under attack!!! https://t.co/uWGjlqVnPb,
1.49373E+18,"BREAKING NEWS: \n\nMULTIPLE WEBSITES IN UKRAINE ARE UNREACHABLE, INCLUDING THE MINISTRY OF DEFENCE, THE ARMED FORCES, PRIVATBANK, AND OSCHADBANK - UKRAINIAN CYBERSECURITY CENTER",
1.49373E+18,"The Sun: Russia intends to invade 🇺🇦 tomorrow at 1 am.  It is also reported that according to US intelligence, the attack will begin with a massive missile attack involving 200,000 troops. \n\nThis does not sound ridiculous ONLY if the Sun was given the info about 🇺🇦 false flag https://t.co/0yOnTjndMo",
